1,IE,0,,,,package_weight,12001,12500,179.34,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,12501,13000,185.81,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,13001,13500,192.29,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,13501,14000,198.76,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,14001,14500,205.23,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,14501,15000,211.7,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,15001,15500,218.17,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,15501,16000,224.64,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,16001,16500,231.11,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,16501,17000,237.59,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,17001,17500,244.06,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,17501,18000,250.53,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,18001,18500,257,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,18501,19000,263.47,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,19001,19500,269.94,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,19501,20000,276.42,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,20001,20500,282.89,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,20501,21000,289.36,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,21001,21500,295.83,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,21501,22000,302.3,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,22001,22500,308.77,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,22501,23000,315.24,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,23001,23500,321.72,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,23501,24000,328.19,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,24001,24500,334.66,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,24501,25000,341.13,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,25001,25500,347.6,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,25501,26000,354.07,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,26001,26500,360.55,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,26501,27000,367.02,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,27001,27500,373.49,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,27501,28000,379.96,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,28001,28500,386.43,0,EMS Shipping (9-15 Working Days),ems
1,IE,0,,,,package_weight,28501,29000,392.9,0,EMS Shipping (9-15 Working Days),ems
